Transaction ID,Sender Bank ID,Receiver Bank ID,Amount (USD),Timestamp,Currency,Transaction Type,Transaction Status,Slice ID,Bandwidth Allocation (Mbps),Latency (ms),Packet Loss Rate (%),Encryption Method,Public Key,Private Key,Session Key,Encryption Time (ms),Decryption Time (ms),QKD Protocol,QKD Success Rate (%),QKD Detection,Attack Type,Attack Success Rate (%),Computational Overhead (%)
T872,Bank1,Bank2,1484,2020-02-08 12:44:00,EUR,Bill Payment,Successful,Slice3,75,16,0.06675897325707052,ECC,X872,Y872,Z872,7,5,E91,19.191904059448017,True,Man-in-the-Middle,58.29993745294938,11
T873,Bank2,Bank2,3806,2016-09-11 03:22:00,GBP,Transfer,Pending,Slice1,74,18,0.04844503425984079,ECC,X873,Y873,Z873,5,6,E91,3.583412085718829,False,Man-in-the-Middle,56.62455703490323,29
T874,Bank2,Bank2,2716,2018-09-28 21:56:00,USD,Transfer,Pending,Slice3,135,10,0.08807383717061576,AES,X874,Y874,Z874,5,4,BB84,92.36348433850993,False,Man-in-the-Middle,7.121535075247564,14
T875,Bank2,Bank1,4625,2019-03-13 20:53:00,GBP,Fund Transfer,Pending,Slice2,86,21,0.09644599399192505,AES,X875,Y875,Z875,6,7,BB84,8.706904775813683,False,Replay Attack,98.2033986064224,18
T876,Bank1,Bank1,4835,2018-04-18 02:39:00,GBP,Bill Payment,Pending,Slice3,112,6,0.052778461506039015,ECC,X876,Y876,Z876,5,8,BB84,99.3103374990152,False,Quantum Interception,77.33295089788113,17
T877,Bank3,Bank4,1288,2020-01-19 02:47:00,EUR,Bill Payment,Failed,Slice1,198,24,0.08835988358365926,AES,X877,Y877,Z877,9,6,E91,77.79211151686853,True,Quantum Interception,40.14247195322124,28
T878,Bank2,Bank3,4514,2016-04-06 06:08:00,GBP,Fund Transfer,Pending,Slice2,112,18,0.012373847620363688,AES,X878,Y878,Z878,7,7,E91,30.290495932169836,True,Replay Attack,35.2527320748288,21
T879,Bank1,Bank3,101,2015-10-14 20:28:00,USD,Fund Transfer,Pending,Slice2,188,29,0.02648599899188613,AES,X879,Y879,Z879,9,8,E91,34.277970413242045,False,Man-in-the-Middle,84.16391298064671,24
T880,Bank1,Bank2,2425,2016-05-08 12:34:00,USD,Bill Payment,Pending,Slice1,175,17,0.08315571806053847,AES,X880,Y880,Z880,8,3,E91,13.392638291525238,False,Replay Attack,5.3364956071721315,22
T881,Bank4,Bank4,1168,2019-07-17 20:21:00,EUR,Bill Payment,Pending,Slice3,51,22,0.01309160686179537,AES,X881,Y881,Z881,6,3,E91,13.464921253111351,False,Replay Attack,89.87304314147728,19
T882,Bank4,Bank4,3342,2018-04-19 12:12:00,EUR,Fund Transfer,Successful,Slice2,84,28,0.055643638246844464,AES,X882,Y882,Z882,9,3,E91,80.66411166593727,True,Replay Attack,13.037536000570672,13
T883,Bank1,Bank1,4737,2019-06-11 08:45:00,EUR,Fund Transfer,Successful,Slice2,164,19,0.06555888340120936,ECC,X883,Y883,Z883,7,7,BB84,48.89996148422888,False,Quantum Interception,80.38476574145686,27
T884,Bank4,Bank2,2306,2020-12-25 22:18:00,EUR,Bill Payment,Failed,Slice3,50,28,0.004450552997520241,AES,X884,Y884,Z884,6,7,BB84,56.84288152443988,False,Quantum Interception,30.453710405704058,18
T885,Bank3,Bank2,623,2016-10-02 00:59:00,GBP,Bill Payment,Successful,Slice3,91,10,0.04929402265776477,AES,X885,Y885,Z885,8,6,E91,73.21539249991967,False,Replay Attack,18.76719972350539,28
T886,Bank3,Bank3,2888,2018-07-04 11:11:00,USD,Fund Transfer,Successful,Slice1,94,14,0.04040871390025143,ECC,X886,Y886,Z886,4,5,E91,87.27174495645454,True,Replay Attack,20.32322124746907,15
T887,Bank2,Bank3,1458,2020-10-05 11:28:00,EUR,Bill Payment,Failed,Slice2,187,12,0.005973355800917346,ECC,X887,Y887,Z887,6,5,BB84,18.175722466020183,True,Man-in-the-Middle,18.266481911605947,18
T888,Bank2,Bank4,2703,2018-01-15 20:20:00,GBP,Fund Transfer,Pending,Slice1,122,8,0.01217091935966448,ECC,X888,Y888,Z888,4,4,BB84,96.0270622029044,True,Replay Attack,82.7223805628376,29
T889,Bank1,Bank4,4537,2017-06-02 03:38:00,USD,Transfer,Pending,Slice1,66,18,0.0697833517152123,ECC,X889,Y889,Z889,7,3,E91,29.020310629099498,False,Quantum Interception,56.41861665911636,26
T890,Bank1,Bank4,2362,2017-03-04 19:00:00,EUR,Transfer,Failed,Slice1,178,11,0.08292380257803589,AES,X890,Y890,Z890,6,7,E91,21.102522107962184,False,Replay Attack,17.044838408583196,23
T891,Bank1,Bank4,3230,2015-05-18 13:29:00,EUR,Transfer,Successful,Slice1,149,20,0.03482982620569649,ECC,X891,Y891,Z891,5,3,BB84,90.62657976839851,True,Quantum Interception,72.57113367478169,13
T892,Bank3,Bank1,2330,2017-06-26 22:48:00,GBP,Fund Transfer,Pending,Slice3,51,18,0.07860298803468235,ECC,X892,Y892,Z892,4,5,E91,99.4758116738758,True,Quantum Interception,70.26108368346658,15
T893,Bank3,Bank4,4604,2015-11-03 10:20:00,GBP,Fund Transfer,Failed,Slice2,162,13,0.0749292036776124,AES,X893,Y893,Z893,6,7,BB84,76.14389462478059,True,Quantum Interception,14.40193905217545,17
T894,Bank3,Bank3,2600,2016-05-24 01:07:00,GBP,Bill Payment,Failed,Slice2,98,7,0.047589608195463665,ECC,X894,Y894,Z894,4,8,E91,26.19204913172638,False,Quantum Interception,68.68030600425278,19
T895,Bank4,Bank3,3842,2019-08-08 14:45:00,EUR,Bill Payment,Failed,Slice2,177,21,0.0695577126946332,AES,X895,Y895,Z895,4,4,E91,12.005113988580884,True,Replay Attack,26.23023089937795,12
T896,Bank2,Bank4,146,2015-02-08 19:45:00,EUR,Fund Transfer,Successful,Slice2,162,26,0.039500916476100614,AES,X896,Y896,Z896,5,8,BB84,51.04410600153755,False,Man-in-the-Middle,82.62497183522551,10
T897,Bank1,Bank3,1248,2016-12-30 00:13:00,USD,Fund Transfer,Pending,Slice1,150,27,0.050921336266813104,AES,X897,Y897,Z897,8,8,E91,7.560344215870607,False,Replay Attack,23.378999436815697,25
T898,Bank4,Bank4,4776,2019-11-11 22:42:00,EUR,Transfer,Successful,Slice1,93,21,0.014140372004342018,AES,X898,Y898,Z898,9,6,E91,7.409701212883957,True,Replay Attack,73.53530183901901,14
T899,Bank3,Bank1,4593,2019-01-30 12:27:00,EUR,Fund Transfer,Failed,Slice1,159,11,0.06906611439657857,AES,X899,Y899,Z899,7,8,E91,35.293797272040194,False,Man-in-the-Middle,91.63934722756075,13
T900,Bank1,Bank1,3645,2016-11-03 20:47:00,USD,Bill Payment,Pending,Slice1,117,8,0.07098224786658941,AES,X900,Y900,Z900,5,8,E91,39.60957019016615,True,Replay Attack,49.833696404350846,13
T901,Bank4,Bank4,184,2015-05-15 11:08:00,EUR,Bill Payment,Successful,Slice1,188,26,0.002564137559195734,AES,X901,Y901,Z901,5,7,BB84,46.14065999668041,True,Man-in-the-Middle,1.2725980172115459,27
T902,Bank2,Bank3,4212,2019-04-22 02:20:00,EUR,Transfer,Successful,Slice1,193,9,0.05385118894097995,ECC,X902,Y902,Z902,7,7,BB84,32.22258579088621,False,Quantum Interception,54.63699746473648,17
T903,Bank3,Bank2,528,2020-06-13 13:12:00,EUR,Fund Transfer,Pending,Slice2,59,27,0.005655525993611865,AES,X903,Y903,Z903,4,3,E91,68.75601728896385,False,Quantum Interception,33.10297069841444,29
T904,Bank3,Bank1,2489,2017-02-08 19:21:00,USD,Transfer,Pending,Slice3,148,15,0.04891444205943146,ECC,X904,Y904,Z904,9,5,E91,21.822176130690252,True,Replay Attack,60.17211787343285,15
T905,Bank4,Bank1,744,2017-09-24 09:42:00,GBP,Transfer,Pending,Slice2,159,28,0.08448723831822914,AES,X905,Y905,Z905,9,8,BB84,95.35483422207459,False,Man-in-the-Middle,59.65658017513301,25
T906,Bank4,Bank2,1348,2020-06-03 10:16:00,GBP,Bill Payment,Successful,Slice1,83,13,0.06355337741848259,ECC,X906,Y906,Z906,7,8,BB84,92.99562605728819,False,Replay Attack,26.529603977910256,24
T907,Bank1,Bank2,1400,2016-11-07 14:24:00,GBP,Transfer,Failed,Slice3,105,12,0.0815095689270369,AES,X907,Y907,Z907,9,7,E91,76.24969345895144,False,Quantum Interception,20.750689752874063,18
T908,Bank1,Bank4,3733,2017-12-05 03:17:00,EUR,Bill Payment,Failed,Slice3,64,20,0.02402061845970066,AES,X908,Y908,Z908,8,8,E91,71.82905363242855,False,Quantum Interception,43.616696099303496,18
T909,Bank2,Bank2,3239,2019-05-12 10:45:00,EUR,Transfer,Successful,Slice3,52,10,0.02957309629399424,ECC,X909,Y909,Z909,9,6,BB84,34.34610455994802,True,Man-in-the-Middle,9.80669595056527,19
T910,Bank3,Bank4,4387,2018-10-12 17:38:00,EUR,Fund Transfer,Failed,Slice2,173,7,0.017726822500838846,ECC,X910,Y910,Z910,5,3,E91,0.18804698926201402,False,Man-in-the-Middle,97.72692838190677,26
T911,Bank1,Bank1,2578,2017-07-06 18:38:00,EUR,Transfer,Failed,Slice2,135,23,0.06067235568088067,ECC,X911,Y911,Z911,4,5,BB84,23.739354764317845,False,Replay Attack,30.85287495941291,18
T912,Bank1,Bank4,1628,2020-10-29 17:40:00,USD,Fund Transfer,Failed,Slice1,176,6,0.08197482587544788,AES,X912,Y912,Z912,6,4,BB84,93.27319124481527,True,Replay Attack,18.23775371666215,11
T913,Bank1,Bank3,4440,2020-11-29 08:31:00,GBP,Fund Transfer,Failed,Slice2,99,17,0.012079191131345236,AES,X913,Y913,Z913,9,7,BB84,6.563683433416756,True,Man-in-the-Middle,58.8740554558728,29
T914,Bank3,Bank1,1547,2018-08-07 16:38:00,GBP,Fund Transfer,Successful,Slice3,90,20,0.0656397635367196,ECC,X914,Y914,Z914,4,8,BB84,89.76967859669945,True,Man-in-the-Middle,82.19465675509643,20
T915,Bank2,Bank3,601,2017-02-20 22:28:00,GBP,Transfer,Pending,Slice1,125,16,0.04965892806896247,AES,X915,Y915,Z915,4,3,BB84,39.4738290168509,False,Man-in-the-Middle,87.76503255836509,24
T916,Bank1,Bank1,4186,2020-07-07 14:58:00,GBP,Fund Transfer,Pending,Slice3,129,29,0.02052564526807753,AES,X916,Y916,Z916,6,6,BB84,7.173240181093488,True,Quantum Interception,42.731476221192,20
T917,Bank1,Bank4,501,2020-01-02 07:43:00,EUR,Fund Transfer,Successful,Slice1,106,6,0.06920201971871184,ECC,X917,Y917,Z917,9,5,E91,63.19731967120642,True,Quantum Interception,33.6717054219764,14
T918,Bank2,Bank3,884,2015-05-01 05:25:00,GBP,Fund Transfer,Pending,Slice3,198,11,0.06520660134637908,AES,X918,Y918,Z918,9,5,E91,5.325235497108338,True,Man-in-the-Middle,98.49176360341441,17
T919,Bank1,Bank3,2881,2015-09-01 21:09:00,USD,Transfer,Pending,Slice2,80,16,0.0659663451997386,ECC,X919,Y919,Z919,7,8,BB84,64.31519063387267,True,Replay Attack,68.65856215974443,14
T920,Bank1,Bank4,120,2018-02-09 08:33:00,USD,Bill Payment,Pending,Slice1,137,17,0.030024609799861414,AES,X920,Y920,Z920,6,7,E91,81.43369158823405,False,Replay Attack,70.0169138768871,20
T921,Bank4,Bank2,4860,2016-12-11 08:39:00,USD,Fund Transfer,Successful,Slice2,178,18,0.02536143790051694,ECC,X921,Y921,Z921,8,8,BB84,16.055859240754835,False,Replay Attack,8.480904389044952,20
T922,Bank3,Bank3,4638,2018-05-03 10:24:00,USD,Bill Payment,Failed,Slice3,84,11,0.07816102003107792,AES,X922,Y922,Z922,4,5,E91,3.9489606267358424,True,Replay Attack,61.75305977349599,12
T923,Bank3,Bank1,4510,2020-03-13 12:51:00,USD,Fund Transfer,Successful,Slice1,53,23,0.05795853479897726,ECC,X923,Y923,Z923,7,5,BB84,77.32025255915154,False,Quantum Interception,18.325870662455234,27
T924,Bank3,Bank4,4954,2017-03-22 19:08:00,EUR,Fund Transfer,Successful,Slice2,143,29,0.06673900835777234,AES,X924,Y924,Z924,9,6,E91,59.50874162708663,True,Man-in-the-Middle,86.71291742821147,26
T925,Bank3,Bank1,2432,2019-04-25 12:26:00,GBP,Transfer,Pending,Slice3,192,8,0.05332208374501817,ECC,X925,Y925,Z925,8,4,BB84,57.938627555003585,False,Replay Attack,65.38297094237303,20
T926,Bank1,Bank4,1598,2015-11-07 22:07:00,GBP,Fund Transfer,Successful,Slice3,163,10,0.07748781468041671,ECC,X926,Y926,Z926,4,5,BB84,23.82505685633245,False,Replay Attack,12.49090990533086,24
T927,Bank2,Bank2,4687,2020-01-30 08:00:00,GBP,Fund Transfer,Successful,Slice3,162,28,0.00282604033233137,AES,X927,Y927,Z927,5,8,E91,75.01257491205465,True,Quantum Interception,81.22625601781152,20
T928,Bank4,Bank2,4548,2015-11-04 20:09:00,GBP,Bill Payment,Pending,Slice3,162,28,0.019748589778803196,ECC,X928,Y928,Z928,5,7,E91,27.427573278342322,False,Replay Attack,12.149066381891593,17
T929,Bank3,Bank4,3439,2020-07-13 07:42:00,EUR,Transfer,Failed,Slice1,156,27,0.021506927760043582,ECC,X929,Y929,Z929,8,3,E91,97.93867901225521,False,Man-in-the-Middle,89.56735472971373,16
T930,Bank4,Bank1,3965,2018-08-01 20:14:00,GBP,Fund Transfer,Successful,Slice1,117,23,0.02093454611298259,AES,X930,Y930,Z930,5,6,E91,37.27837192170264,False,Replay Attack,83.76026196293317,19
T931,Bank3,Bank3,2574,2019-05-05 22:44:00,USD,Bill Payment,Failed,Slice2,62,20,0.0921468929470894,AES,X931,Y931,Z931,5,8,BB84,16.45721827815654,False,Quantum Interception,28.780695158476,15
T932,Bank1,Bank1,3612,2015-03-18 05:01:00,EUR,Bill Payment,Failed,Slice1,88,9,0.020387055542657618,ECC,X932,Y932,Z932,7,5,BB84,28.556301134283114,False,Quantum Interception,96.68881864163305,11
T933,Bank4,Bank2,3070,2018-09-02 14:34:00,EUR,Transfer,Successful,Slice3,81,23,0.07265864423701676,ECC,X933,Y933,Z933,9,8,BB84,70.52402569388315,False,Man-in-the-Middle,11.97392363635198,18
T934,Bank4,Bank3,1263,2015-04-02 19:20:00,GBP,Transfer,Successful,Slice3,187,17,0.07157046226623419,AES,X934,Y934,Z934,5,5,E91,78.48012747364783,True,Man-in-the-Middle,95.39696106635824,26
T935,Bank3,Bank4,4732,2015-09-11 07:25:00,GBP,Transfer,Failed,Slice3,66,25,0.04933616588168668,AES,X935,Y935,Z935,8,8,E91,97.21363122705642,False,Quantum Interception,27.05735836886469,15
T936,Bank3,Bank3,938,2016-03-26 21:21:00,USD,Transfer,Successful,Slice2,106,6,0.019905919875223235,AES,X936,Y936,Z936,6,4,E91,38.185560710386255,True,Quantum Interception,98.59208198147807,19
T937,Bank1,Bank2,402,2016-04-05 02:33:00,GBP,Bill Payment,Successful,Slice2,170,19,0.011265989579711422,ECC,X937,Y937,Z937,8,4,BB84,53.506243506191076,True,Quantum Interception,30.130667434673363,19
T938,Bank4,Bank2,674,2017-04-05 22:26:00,USD,Fund Transfer,Successful,Slice2,133,11,0.06994355731088035,AES,X938,Y938,Z938,8,7,BB84,5.213261790040868,False,Quantum Interception,67.20245973863686,26
T939,Bank2,Bank1,1072,2020-11-02 07:49:00,GBP,Bill Payment,Successful,Slice2,143,23,0.037490186344823484,AES,X939,Y939,Z939,9,6,BB84,40.61763355625709,True,Replay Attack,54.6991957489537,15
T940,Bank1,Bank3,1738,2017-06-04 11:39:00,USD,Fund Transfer,Pending,Slice3,88,14,0.07104151280464216,AES,X940,Y940,Z940,6,4,BB84,39.005363059484566,False,Quantum Interception,66.60121008156818,12
T941,Bank1,Bank1,2198,2016-10-26 07:08:00,USD,Transfer,Pending,Slice1,117,20,0.05233436566394677,ECC,X941,Y941,Z941,6,8,BB84,99.55977441997231,True,Quantum Interception,39.44837193679302,11
T942,Bank4,Bank3,4340,2015-05-26 15:11:00,EUR,Transfer,Failed,Slice2,184,18,0.09986310450833376,AES,X942,Y942,Z942,4,8,E91,58.873756145501446,False,Man-in-the-Middle,25.173857740391114,12
T943,Bank3,Bank2,2203,2016-11-02 15:15:00,USD,Transfer,Pending,Slice2,143,23,0.06658961739128967,AES,X943,Y943,Z943,6,6,BB84,4.701654446693249,True,Replay Attack,4.067217737956385,27
T944,Bank1,Bank1,347,2015-03-31 16:34:00,GBP,Transfer,Pending,Slice2,185,28,0.018378940642311926,AES,X944,Y944,Z944,4,4,BB84,50.89251497278655,False,Replay Attack,73.10792504681136,19
T945,Bank2,Bank3,3538,2018-10-20 04:46:00,USD,Transfer,Pending,Slice3,73,14,0.04362526183900184,ECC,X945,Y945,Z945,4,3,E91,57.96770722947077,True,Man-in-the-Middle,73.28394155645798,28
T946,Bank3,Bank1,3513,2017-02-11 06:20:00,GBP,Fund Transfer,Successful,Slice3,124,26,0.0007808218739018269,AES,X946,Y946,Z946,8,6,E91,36.24012453238272,True,Man-in-the-Middle,89.86338885528357,21
T947,Bank1,Bank4,3275,2020-01-21 09:15:00,USD,Fund Transfer,Failed,Slice3,143,15,0.032687555422902026,AES,X947,Y947,Z947,5,5,BB84,23.556173104911537,True,Quantum Interception,79.28854332206697,24
T948,Bank1,Bank3,896,2020-06-11 23:05:00,USD,Transfer,Failed,Slice3,163,6,0.011066132887019643,ECC,X948,Y948,Z948,9,7,E91,71.2309462501823,False,Replay Attack,26.294854844693173,17
T949,Bank3,Bank3,2946,2020-08-10 22:27:00,EUR,Transfer,Pending,Slice3,95,27,0.03484129137328398,AES,X949,Y949,Z949,4,7,E91,37.9306818138657,True,Man-in-the-Middle,78.09763943375638,24
T950,Bank2,Bank1,4858,2020-11-05 19:09:00,EUR,Transfer,Failed,Slice2,187,12,0.006752321180581411,ECC,X950,Y950,Z950,4,4,BB84,53.46102736861599,False,Replay Attack,35.63975662373638,15
T951,Bank3,Bank2,4231,2017-01-21 20:54:00,USD,Bill Payment,Failed,Slice2,123,9,0.06962727412418686,ECC,X951,Y951,Z951,8,7,BB84,99.63559596261476,True,Replay Attack,33.65123025354863,11
T952,Bank2,Bank2,3521,2017-10-15 02:55:00,GBP,Bill Payment,Failed,Slice1,182,21,0.06793488750134576,ECC,X952,Y952,Z952,6,6,E91,47.172685445610675,True,Man-in-the-Middle,98.55185068397945,19
T953,Bank3,Bank1,4229,2020-03-19 20:28:00,GBP,Fund Transfer,Successful,Slice2,81,8,0.07224147661475415,AES,X953,Y953,Z953,9,4,BB84,36.840586436009104,False,Replay Attack,36.014468180610436,22
T954,Bank4,Bank4,4133,2016-11-03 09:00:00,EUR,Fund Transfer,Successful,Slice1,127,9,0.00542075116008911,AES,X954,Y954,Z954,7,5,E91,60.73766591114348,False,Quantum Interception,29.97050651938037,11
T955,Bank2,Bank2,4445,2017-08-12 14:17:00,GBP,Transfer,Pending,Slice3,71,8,0.061350398069116054,ECC,X955,Y955,Z955,9,5,E91,57.13700721444569,True,Quantum Interception,80.27948573138904,14
T956,Bank2,Bank2,1197,2020-01-06 19:07:00,USD,Transfer,Failed,Slice3,86,17,0.031983858883668115,AES,X956,Y956,Z956,5,7,BB84,72.9367554828547,True,Quantum Interception,84.57573620032994,21
T957,Bank1,Bank2,4035,2016-02-25 06:47:00,USD,Fund Transfer,Pending,Slice3,87,7,3.342084730101336e-05,ECC,X957,Y957,Z957,9,8,E91,97.73628143189221,False,Replay Attack,40.61988774968499,20
T958,Bank1,Bank3,2872,2019-06-13 08:01:00,EUR,Transfer,Pending,Slice2,50,16,0.07692060079117102,ECC,X958,Y958,Z958,9,3,BB84,52.90444254579406,False,Quantum Interception,44.442763327174504,15
T959,Bank1,Bank2,4997,2020-07-13 02:57:00,EUR,Fund Transfer,Successful,Slice1,61,17,0.09082026774510689,AES,X959,Y959,Z959,4,8,BB84,71.10289138074715,False,Quantum Interception,66.63308769562953,28
T960,Bank3,Bank2,3467,2020-11-09 20:33:00,EUR,Fund Transfer,Successful,Slice1,159,12,0.034603593009409093,ECC,X960,Y960,Z960,8,3,E91,49.819120265771154,False,Man-in-the-Middle,48.36200607774034,26
T961,Bank4,Bank4,3496,2017-05-24 19:30:00,GBP,Transfer,Failed,Slice3,92,15,0.07084072324638085,ECC,X961,Y961,Z961,9,8,BB84,7.2521159770471915,True,Quantum Interception,74.44562649677975,13
T962,Bank4,Bank3,4857,2017-05-04 22:48:00,EUR,Bill Payment,Failed,Slice2,59,17,0.012199486849612473,AES,X962,Y962,Z962,9,6,E91,18.733741762236058,False,Quantum Interception,97.55401705422224,23
T963,Bank4,Bank4,4254,2020-07-27 17:46:00,USD,Bill Payment,Pending,Slice1,96,10,0.012677909532401178,ECC,X963,Y963,Z963,9,7,E91,99.74508584257134,False,Replay Attack,24.436091932831395,12
T964,Bank3,Bank3,3215,2016-04-13 13:54:00,USD,Bill Payment,Failed,Slice3,142,6,0.07431986113042871,ECC,X964,Y964,Z964,4,3,E91,86.99936368469588,False,Quantum Interception,88.36864194628807,23
T965,Bank4,Bank1,1158,2019-08-24 05:21:00,USD,Transfer,Pending,Slice2,67,6,0.08117591797959751,AES,X965,Y965,Z965,9,4,E91,73.60097124694565,True,Quantum Interception,22.77808691584875,11
T966,Bank2,Bank2,2552,2015-01-23 19:08:00,USD,Transfer,Pending,Slice2,51,18,0.01583904224506084,AES,X966,Y966,Z966,4,7,BB84,23.867685972625353,True,Replay Attack,76.17076185248838,28
T967,Bank4,Bank3,3183,2016-03-09 04:37:00,GBP,Bill Payment,Pending,Slice3,172,26,0.032367121722650105,AES,X967,Y967,Z967,7,5,BB84,21.55851573829097,True,Quantum Interception,92.97805866952102,15
T968,Bank4,Bank2,164,2019-12-16 01:46:00,USD,Transfer,Successful,Slice3,90,11,0.08195504661584999,ECC,X968,Y968,Z968,4,8,BB84,6.850257178958152,True,Quantum Interception,23.197244316062516,24
T969,Bank2,Bank1,3979,2018-10-16 19:13:00,GBP,Transfer,Pending,Slice3,163,25,0.09908213735760885,ECC,X969,Y969,Z969,6,3,BB84,71.0761500846782,False,Replay Attack,87.14329788480704,27
T970,Bank4,Bank3,3209,2020-09-15 09:47:00,GBP,Transfer,Successful,Slice3,193,26,0.07679046996883256,ECC,X970,Y970,Z970,7,3,BB84,48.3113503449981,True,Replay Attack,57.33175812575695,13
T971,Bank1,Bank4,557,2018-02-24 19:20:00,EUR,Transfer,Failed,Slice1,119,18,0.0024918489794250377,ECC,X971,Y971,Z971,4,7,E91,21.162705585451768,True,Quantum Interception,58.04906672994184,28
T972,Bank4,Bank1,3197,2018-12-29 08:13:00,EUR,Transfer,Pending,Slice1,182,7,0.07881083782682045,AES,X972,Y972,Z972,6,4,BB84,66.34235465097433,True,Man-in-the-Middle,23.58893871485861,25
T973,Bank2,Bank3,338,2016-02-09 23:44:00,GBP,Fund Transfer,Pending,Slice3,193,17,0.030108480171145514,AES,X973,Y973,Z973,8,5,E91,87.23570133010541,False,Man-in-the-Middle,42.08847460403966,19
T974,Bank4,Bank1,2726,2015-01-27 19:51:00,GBP,Transfer,Pending,Slice3,148,11,0.06468420439156938,ECC,X974,Y974,Z974,4,3,E91,36.725557224808384,False,Man-in-the-Middle,57.928049856633535,14
T975,Bank1,Bank3,4071,2019-04-03 09:12:00,USD,Fund Transfer,Failed,Slice2,67,23,0.051374251176836444,ECC,X975,Y975,Z975,5,4,E91,35.38976173497669,True,Replay Attack,10.744084807117392,11
T976,Bank1,Bank1,2847,2018-09-10 20:23:00,USD,Bill Payment,Successful,Slice2,150,19,0.05117023130268364,ECC,X976,Y976,Z976,8,8,E91,81.50121789053529,False,Quantum Interception,34.188249578856286,11
T977,Bank3,Bank4,2769,2018-02-01 13:11:00,GBP,Bill Payment,Failed,Slice1,102,17,0.027841423478380048,AES,X977,Y977,Z977,8,6,E91,88.14392048008153,False,Man-in-the-Middle,59.86857267892711,21
T978,Bank2,Bank3,2865,2017-01-03 14:39:00,EUR,Fund Transfer,Pending,Slice2,95,24,0.03129577002991362,AES,X978,Y978,Z978,8,4,E91,61.46693484219872,True,Man-in-the-Middle,41.5893692753689,24
T979,Bank1,Bank2,3883,2017-01-12 05:25:00,USD,Bill Payment,Successful,Slice2,99,12,0.023704162341124758,ECC,X979,Y979,Z979,8,7,BB84,66.96746074514111,False,Quantum Interception,35.8870164975208,15
T980,Bank2,Bank2,480,2016-01-25 07:48:00,EUR,Bill Payment,Successful,Slice1,159,27,0.08145915933410813,ECC,X980,Y980,Z980,7,8,BB84,70.78538591643171,True,Replay Attack,32.48629010850743,16
T981,Bank1,Bank4,3131,2020-07-20 10:05:00,USD,Bill Payment,Successful,Slice3,54,11,0.0700763228349286,ECC,X981,Y981,Z981,8,4,E91,77.5396185056435,True,Quantum Interception,77.31031044705183,17
T982,Bank3,Bank4,519,2016-03-05 05:24:00,GBP,Fund Transfer,Failed,Slice1,169,22,0.058779215384568,ECC,X982,Y982,Z982,6,4,E91,45.87594088500509,True,Man-in-the-Middle,30.815985762494126,18
T983,Bank2,Bank3,1897,2019-09-25 10:50:00,EUR,Fund Transfer,Successful,Slice1,175,23,0.007447939961386263,ECC,X983,Y983,Z983,8,5,BB84,75.21261943720674,True,Replay Attack,92.85276773413659,20
